"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","12","N","2017097355","3","1","","2","01","Y","DODG","2005","02","1","","1","00","W","035","","","2","01","01","01","01","PA","1","07","1D4GP25E55B","PSV"
"","04","N","2017097730","3","1","","1","12","Y","KIA","2014","01","1","","1","00","S","035","0","","1","01","12","01","01","PA","1","01","5XXGM4A77EG","P4D"
"","51","N","2017073005","2","1","","2","05","Y","TOYT","2013","01","1","","1","00","S","000","0","","2","01","12","03","03","PA","2","04","3TMLU4EN1DM","TCW"
"","15","N","2017096666","1","2","","2","12","Y","VOLK","2018","","1","","","99","","000","","","3","02","05","06","09","PA","2","06","3VV2B7AX8JM","T4W"
"","04","N","2017082706","2","1","","1","14","Y","TOYT","2008","01","1","","1","00","N","999","0","","1","01","12","07","01","PA","1","01","4T1BE46K48U","P4D"
"","09","N","2017098187","3","2","","1","11","Y","KIA","2018","","0","","1","00","","000","0","","2","02","07","06","98","ZZ","3","01","5XXGT4L34JG",""
"","04","N","2017098880","3","1","","1","12","Y","TOYT","2013","01","1","","1","00","N","999","0","","1","01","05","01","13","PA","1","01","4T1BK1FK9DU","P4D"
"","04","N","2017083213","3","1","","1","12","Y","HYUN","2011","01","2","","1","00","W","999","0","","2","01","07","01","01","PA","1","01","5NPDH4AE9BH","P4D"
"","41","N","2017095490","3","1","","3","10","N","FORD","2003","01","1","","1","00","N","035","0","","1","01","03","01","07","PA","1","07","1FTSE34L73H","TCG"
"","09","N","2017098968","3","1","","1","01","Y","TOYT","2012","01","1","","1","00","N","015","0","","1","01","02","12","07","NJ","2","01","4T1BF1FK9CU",""
"","04","N","2017100245","3","1","","3","12","Y","FORD","2009","01","1","","1","00","W","035","0","","1","01","02","01","03","PA","1","01","1FAHP36N49W","P4D"
"","51","N","2017098146","1","1","","1","09","Y","FORD","2017","01","1","","1","00","E","999","0","","1","01","05","98","98","PA","2","04","1FTEW1EG2HF","TCW"
"","04","N","2017085105","1","1","","3","06","Y","VOLK","2017","01","1","","1","00","N","020","0","","2","01","07","02","06","PA","2","01","3VWL17AJ4HM","P4D"
"","09","N","2017098686","9","4","","1","12","U","","","99","1","","1","00","S","999","0","","2","05","99","01","06","","1","01","",""
"","04","N","2017082432","3","1","","1","12","Y","FORD","2006","01","2","","1","00","N","035","0","","1","01","05","01","01","PA","1","01","3FAFP07Z86R","P4D"
"","09","N","2017098187","3","2","","1","11","Y","KIA","2017","","0","","1","00","","000","0","","4","02","07","06","98","ZZ","2","01","5XXGV4L25HG",""
"","15","N","2017082730","0","1","","1","00","Y","JEEP","2005","02","1","","2","00","W","000","0","","3","01","07","03","01","PA","0","06","1J4GL48K25W","T4W"
"","15","N","2017098551","3","1","","1","06","Y","JEEP","2011","01","1","","2","00","S","999","0","","1","01","05","14","09","PA","1","06","1J4PN2GK1BW","T4W"
"","","N","2017099932","1","1","","1","07","","OTHR","","09","1","","1","00","N","000","0","","3","01","03","03","01","","2","18","",""
"","15","N","2017099054","3","1","","1","11","Y","HYUN","2018","03","1","","1","00","S","999","0","","1","01","08","01","06","PA","1","06","5NMZTDLB8JH","PUT"
"","15","N","2017068383","2","1","","3","00","Y","KIA","2003","01","2","","1","00","W","999","0","","1","01","08","01","01","PA","0","07","KNDJC733335","PUT"
"","20","N","2017070006","1","1","","1","00","U","KAWK","2008","01","1","","1","00","S","025","0","","1","01","02","10","01","PA","0","02","JKBVNKB168A","MRS"
"","15","N","2017066158","1","1","","1","06","Y","TOYT","2014","01","1","","1","00","N","002","0","","1","01","04","01","03","PA","2","06","JTEBU4BF8EK","PUT"
"","15","N","2017067499","3","1","","1","11","Y","MITS","2009","01","2","","1","00","S","010","","","1","01","12","12","98","PA","1","01","JA4LS21W79Z","PUT"
"","05","N","2017073012","3","1","","1","01","Y","FORD","2013","01","1","","1","00","E","025","","","1","01","05","01","01","PA","1","01","3FADP4EJ6DM","P4H"
"","51","Y","2017078611","2","1","","2","06","Y","OTHR","2016","01","1","","1","00","N","000","0","","2","01","03","03","04","PA","2","05","3HTGSSNT6GN","TCC"
"","09","N","2017071356","3","1","","1","06","Y","LEXS","2011","01","2","","1","00","S","999","0","","1","01","05","01","01","FL","2","01","JTHBK1EGXB2",""
"","04","N","2017085517","2","1","","1","02","Y","FORD","2012","01","1","","1","00","W","025","0","","1","01","05","15","06","PA","1","01","3FAHP0HG8CR","P4D"
"","15","N","2017066020","3","1","","1","02","Y","TOYT","2016","01","1","","1","00","E","045","0","","1","01","07","01","07","PA","1","06","JTEBU5JR0G5","PUT"
"","15","N","2017076942","3","1","","1","12","Y","","2000","01","1","","1","00","S","040","0","","1","01","05","02","01","PA","1","06","1GYEK13RXYR","PUT"
"","15","N","2017061766","1","1","","1","06","Y","JEEP","2012","01","1","","1","00","S","999","0","","2","01","05","10","01","PA","2","06","1C4RJFCT2CC","T4W"
"","15","N","2017064733","3","1","","2","12","Y","HOND","2015","01","1","","1","00","S","999","0","","1","01","07","01","03","PA","1","01","5FNYF4H39FB","PUT"
"","15","N","2017061294","3","1","","1","12","U","STRN","2008","02","1","","1","00","W","999","","","1","01","07","12","03","PA","1","06","3GSCL53798S","PUT"
"","51","N","2017064500","2","2","","1","06","Y","CHEV","2008","","0","","1","00","","000","0","","3","02","03","06","01","PA","3","04","1GCEC19X28Z","T4C"
"","04","N","2017059981","3","1","","3","11","U","HOND","2008","01","1","","1","00","W","999","0","","1","01","01","01","11","PA","1","01","1HGCP26888A","P4D"
"","04","N","2017081605","3","1","","1","12","Y","CHEV","2004","01","2","","1","00","N","999","0","","2","01","03","01","03","PA","1","01","1G1ZS52F74F","P4D"
"","51","N","2017065496","3","1","","1","12","Y","CHEV","2003","01","1","","1","00","N","060","0","","1","01","02","01","03","PA","1","04","2GCEK19T431","T4C"
"","09","N","2017064491","9","4","","3","07","U","","","99","1","","1","00","E","999","0","","1","05","01","12","06","","1","01","",""
"","51","N","2017078206","1","1","","1","12","Y","CHEV","2008","01","1","","1","00","S","030","0","","2","01","12","01","01","PA","2","04","1GCCS199788","T4C"
"","15","N","2017064366","2","1","","1","06","Y","SUBA","2016","01","1","","1","00","N","999","0","","3","01","01","02","03","TX","2","06","JF2SJAXC6GH","PUT"
"","04","N","2017064360","1","1","","3","06","Y","TOYT","2013","01","1","","1","00","E","999","0","","1","01","08","01","01","PA","2","01","4T1BK1EB9DU","P4D"
"","51","N","2017063569","3","1","","3","07","Y","CHEV","1990","01","1","","1","00","E","999","0","","1","01","03","01","01","PA","1","04","1GCDC14K4LZ","TPK"
"","20","N","2017068833","1","1","","1","12","Y","HD","2003","01","1","","1","00","S","015","0","","2","01","05","12","04","PA","1","02","1HD4CAM193K","MRS"
"","15","N","2017064723","2","1","","1","09","Y","LEXS","2011","01","1","","1","00","E","005","","","1","01","03","12","98","PA","1","01","2T2BK1BA7BC","PUT"
"","06","N","2017065513","3","1","","1","02","Y","FORD","2000","01","1","","1","00","E","999","0","","1","01","07","12","07","PA","1","01","1FAFP5820YA","PSW"
"","04","N","2017065794","3","1","","1","03","Y","MITS","2015","01","1","","1","00","E","999","0","","2","01","02","01","01","PA","2","01","JA32U2FU4FU","P4D"
"","40","N","2017064025","2","1","","1","01","Y","FORD","2016","02","1","","1","00","W","999","0","","2","01","02","01","03","PA","2","07","1FBVU4XG2GK","TSV"
"","09","N","2017064094","2","1","","1","05","Y","SUBA","2011","01","1","","1","00","W","000","0","","1","01","02","03","03","VA","2","01","JF2SHABCXBH",""
"","04","N","2017067428","3","1","","1","02","Y","FORD","2013","01","1","","3","00","S","999","0","","1","01","05","17","98","PA","1","01","3FA6P0HR8DR","P4D"
"","15","N","2017082672","3","1","","1","08","N","DODG","2016","01","3","","1","00","N","999","0","","1","01","03","04","06","PA","1","06","3C4PDDEG5GT","PUT"
"","09","N","2017066918","1","1","","1","06","Y","","","02","2","","2","00","E","000","0","","1","01","12","03","01","PA","2","01","99999999999",""
"","04","N","2017061276","1","1","","1","12","Y","MAZD","2008","01","1","","1","00","E","999","0","","1","01","12","01","01","PA","1","01","JM1BK32G681","P4D"
"","04","N","2017084978","3","1","","1","06","Y","BMW","2010","01","1","","1","00","N","999","0","","2","01","03","02","03","PA","2","01","WBAPK5C53AA","P4D"
"","02","N","2017087870","3","1","","1","11","Y","CHRY","2001","01","1","","1","00","E","999","0","","1","01","07","01","01","PA","1","01","4C3AG52H91E","PCP"
"","51","N","2017095203","3","1","","1","01","Y","FORD","2005","01","1","","1","00","E","035","0","","1","01","01","01","01","PA","1","04","1FTWW33P45E","TCW"
"","04","N","2017079311","1","1","","1","02","Y","VOLK","2012","01","1","","1","00","W","020","0","","1","01","12","01","01","PA","1","01","1VWBP7A32CC","P4D"
"","04","N","2017078221","3","1","","3","02","U","NISS","2015","02","4","","1","00","E","000","0","","2","01","05","03","03","PA","2","01","1N4AL3AP0FN","P4D"
"","15","N","2017076948","2","1","","3","12","Y","MRCU","2005","02","1","","1","00","N","035","0","","1","01","03","01","01","PA","1","06","4M2ZU86E85Z","T4W"
"","51","N","2017044357","2","2","","3","03","Y","DODG","1998","","0","","1","00","E","000","0","","2","02","03","06","01","PA","2","04","1B7MF3367WJ","T4C"
"","15","N","2017090540","2","2","","1","11","Y","NISS","2017","","0","","1","00","","000","0","","2","02","99","06","01","PA","2","06","5N1DR2MM5HC","T4W"
"","51","N","2017087559","1","1","","3","12","Y","CHEV","2003","01","1","","1","00","N","020","0","","1","01","07","01","01","PA","1","04","2GCEC19V131","T4C"
"","04","N","2017077689","1","1","","1","11","Y","HYUN","2013","02","2","","1","00","E","035","0","","1","01","02","01","03","PA","1","01","5NPEB4AC7DH","P4D"
"","04","N","2017080769","2","1","","3","12","Y","BUIC","2007","02","1","","1","00","E","077","0","","1","01","07","01","03","MD","1","01","1G4HP57247U","P4D"
"","06","N","2017077181","3","1","","3","01","Y","KIA","2009","01","1","","3","00","N","999","0","","1","01","05","17","11","OH","1","01","KNAFG528097","PSW"
"","15","N","2017075120","3","1","","1","11","Y","TOYT","1999","02","1","","2","00","S","999","0","","1","01","03","15","03","PA","1","06","JT3HN87R2X0","PUT"
"","51","N","2017103914","3","1","","2","12","Y","GMC","1999","01","1","","4","00","E","030","0","","1","01","02","16","01","PA","1","04","1GTCS19X5X8","TPC"
"","05","N","2017084978","3","1","","1","12","Y","CHEV","2012","01","3","","1","00","N","999","0","","3","01","05","01","03","PA","1","01","1G1JE6SH7C4","P4H"
"","04","N","2017107400","3","2","","3","07","N","CHEV","2004","","0","","9","00","U","000","0","","2","02","03","06","98","PA","2","01","1G1JC52F947","P4D"
"","04","N","2017062310","3","1","","3","12","Y","BUIC","2012","01","1","","1","00","E","999","0","","1","01","08","01","01","PA","1","01","1G4GD5ER4CF","P4D"
"","15","N","2017087683","1","1","","1","06","Y","BMW","2014","01","2","","1","00","N","999","0","","3","01","02","01","06","PA","2","06","5UXWX9C57E0","PUT"
"","15","N","2017090104","9","2","","1","12","U","FORD","2016","","0","","1","00","","000","0","","3","02","03","06","01","PA","1","06","1FM5K8HT3GG","T4W"
"","15","N","2017079774","3","1","","1","06","Y","CHEV","2007","02","1","","1","00","E","000","0","","3","01","05","03","03","PA","3","06","2CNDL73F776","PUT"
"","03","N","2017090264","1","2","","1","06","Y","MERZ","2012","","0","","1","00","","000","0","","4","02","02","06","01","PA","2","01","WMWSU3C53CT","P2H"
"","15","N","2017062673","3","1","","1","01","Y","KIA","2010","01","1","","1","00","E","050","0","","1","01","03","01","01","PA","1","01","KNDJT2A20A7","PUT"
"","04","N","2017062541","2","1","","1","06","Y","HOND","2005","01","1","","1","00","S","000","0","","2","01","01","03","01","PA","2","01","2HGES26825H","P4D"
"","04","N","2017087712","2","1","","1","06","Y","VOLV","2001","01","1","","1","00","E","000","0","","2","01","07","03","01","PA","2","01","YV1RS61NX12","P4D"
"","12","N","2017072124","1","1","","3","07","Y","DODG","2012","02","1","","1","00","N","999","0","","2","01","03","01","06","PA","2","01","2C4RDGBG6CR","PSV"
"","04","N","2017090247","3","1","","1","05","Y","TOYT","2009","01","1","","1","00","N","999","0","","2","01","02","01","03","PA","2","01","4T1BK36B89U","P4D"
"","15","N","2017046060","3","1","","1","01","N","FORD","2002","01","1","","1","00","E","999","0","","1","01","04","04","03","PA","1","06","1FMZU73EX2U","T4W"
"","15","N","2017060956","2","1","","1","06","Y","HOND","2011","02","1","","1","00","W","010","0","","2","01","03","02","03","PA","3","06","JHLRE4H74BC","PUT"
"","12","N","2017079290","1","1","","1","12","Y","HOND","2000","02","1","","1","00","W","015","0","","1","01","04","12","04","PA","1","07","2HKRL1854YH","PSV"
"","04","N","2017080469","3","1","","1","09","Y","NISS","2012","01","1","","1","00","N","010","","","3","01","03","01","01","PA","2","01","1N4AL2AP9CN","P4D"
"","","","2017045676","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","51","N","2017061019","2","1","","1","03","Y","CHEV","2010","05","1","","1","00","W","030","0","","2","01","01","01","06","PA","2","04","1GCKTBD93A8","T4C"
"","15","N","2017062494","1","1","","1","11","Y","KIA","2016","02","2","","1","00","N","065","0","","1","01","05","15","06","PA","1","06","KNDPCCAC1G7","PUT"
"","05","N","2017062164","1","1","","1","06","Y","HYUN","2001","01","2","","1","00","E","999","0","","1","01","07","02","03","PA","2","01","KMHDN55D51U","P4H"
"","15","N","2017064020","2","1","","1","06","Y","FORD","2013","01","1","","1","00","S","000","0","","2","01","12","03","06","PA","2","06","1FMCU9HX0DU","T4W"
"","02","N","2017044953","3","1","","3","11","Y","FORD","2005","01","1","","1","00","E","045","0","","1","01","01","01","01","PA","1","01","1ZVFT80N055","PCP"
"","15","N","2017063986","1","1","","3","12","Y","","2017","01","2","","1","00","W","999","","","2","01","03","01","01","TX","2","06","1GYKNFRS1HZ","PUT"
"","04","N","2017045886","3","1","","1","01","Y","STRN","2002","01","2","","1","00","N","999","0","","2","01","12","01","01","PA","1","01","1G8ZH52822Z","P4D"
"","15","N","2017080811","3","1","","1","02","Y","TOYT","1996","01","1","","4","00","S","055","0","","1","01","01","16","13","PA","1","01","JT3HP10V6T7","PUT"
"","04","N","2017045367","3","1","","3","01","Y","CHEV","2015","01","1","","1","00","W","999","0","","1","01","07","15","01","PA","1","01","1G11B5SLXFF","P4D"
"","51","Y","2017080848","1","1","","1","12","Y","OTHR","2012","02","1","","1","00","N","999","0","","1","01","03","01","01","PA","1","05","1HTJSSKK4CJ","TCC"
"","15","N","2017080918","2","1","","5","12","Y","FORD","2015","02","3","","2","00","N","015","0","","1","01","05","10","01","PA","1","06","1FMCU9G9XFU","T4W"
"","04","N","2017046507","3","1","","2","12","Y","TOYT","2013","01","1","","4","00","S","999","0","","1","01","05","16","01","PA","1","01","4T1BF1FKXDU","P4D"
"","15","N","2017046195","3","2","","1","07","Y","MAZD","2008","","0","","1","00","","000","0","","2","02","05","06","11","PA","2","01","4F2CZ02Z38K","PUT"
"","04","N","2017076952","1","1","","1","06","Y","SUBA","2011","02","2","","1","00","E","000","0","","1","01","03","03","01","PA","2","01","4S3BMBC67B3","P4D"
"","15","N","2017055432","3","1","","3","01","Y","SUBA","2015","01","1","","1","00","W","999","0","","1","01","02","01","01","PA","1","01","JF2SJADC5FH","PUT"
"","04","N","2017059293","1","1","","3","04","Y","CHEV","2009","01","3","","4","00","W","050","0","","3","01","01","16","03","PA","2","01","1G1ZJ57729F","P4D"
"","04","N","2017083213","1","1","","1","12","Y","HOND","2017","01","2","","1","00","N","000","0","","3","01","02","03","01","DE","2","01","2HGFC2F52HH","P4D"
"","12","N","2017098524","1","1","","1","06","Y","TOYT","2011","01","1","","1","00","W","000","0","","3","01","12","03","01","PA","2","07","5TDKK3DC8BS","PSV"
"","04","N","2017082498","2","1","","1","06","Y","CHEV","2004","01","2","","1","00","E","000","0","","3","01","03","03","03","PA","2","01","1G1JF52F347","P4D"
"","04","N","2017098442","3","1","","1","01","Y","HOND","2012","02","2","","1","00","N","030","0","","1","01","01","01","01","PA","1","01","2HGFB2F56CH","P4D"
"","04","N","2017082498","3","1","","1","12","U","HOND","2010","02","1","","1","00","E","999","0","","1","01","07","01","03","PA","1","01","1HGCP2F74AA","P4D"
"","15","N","2017101462","2","1","","1","06","Y","CHEV","2015","01","5","","1","00","E","000","0","","3","01","02","03","03","PA","2","06","1GNSKJKC0FR","PUT"
"","04","N","2017098892","1","1","","1","08","Y","NISS","2016","01","1","","1","00","N","002","0","","1","01","07","13","01","PA","2","01","3N1AB7AP9GY","P4D"
"","15","N","2017082547","2","1","","1","12","Y","FORD","2014","01","1","","1","00","U","999","0","","2","01","02","01","01","PA","1","06","1C4PJMCB9EW","PUT"
"","15","N","2017094429","3","1","","1","12","Y","JEEP","2015","01","1","","1","00","E","035","0","","1","01","05","15","13","PA","1","06","1C4PJMDB5FW","PUT"
"","12","N","2017081783","3","1","","1","02","Y","DODG","2010","01","2","","1","00","N","999","0","","2","01","01","01","01","PA","2","07","2D4RN4DE5AR","PSV"
"","04","N","2017082467","2","1","","2","03","Y","BUIC","2002","02","2","","1","00","S","035","0","","2","01","07","01","01","PA","2","01","2G4WS52J121","P4D"
"","06","N","2017082236","1","1","","1","06","Y","INFI","2008","01","1","","1","00","E","005","0","","2","01","01","01","01","PA","2","06","JNKAJ09F28M","PSW"
"","04","N","2017099020","3","1","","1","06","Y","TOYT","2009","01","1","","1","00","N","999","0","","2","01","02","02","03","PA","3","01","2T1BU40E29C","P4D"
"","15","N","2017102299","3","1","","1","01","Y","NISS","2010","01","1","","1","00","W","010","0","","2","01","07","12","03","PA","3","06","JN8AZ1MWXAW","PUT"
"","15","N","2017098709","1","1","","1","06","Y","GMC","2006","02","2","","1","00","S","005","0","","2","01","02","02","01","PA","2","06","1GKET16S566","T4W"
"","15","N","2017100317","2","1","","1","12","Y","STRN","2008","01","1","","1","00","E","015","0","","1","01","07","01","01","PA","1","01","3GSDL43N78S","PUT"
"","06","N","2017075523","1","1","","1","10","Y","KIA","2003","01","1","","1","00","E","999","0","","2","01","04","01","02","PA","2","01","KNADC165536","PSW"
"","05","N","2017074798","1","1","","1","06","Y","FORD","2012","01","1","","1","00","N","000","0","","1","01","07","03","06","PA","2","01","1FAHP3M27CL","P4H"
"","15","N","2017100463","1","1","","2","06","Y","TOYT","2015","01","2","","1","00","S","000","0","","3","01","07","03","01","PA","2","06","2T3RFREV1FW","PUT"
"","19","N","2017096668","3","1","","1","10","Y","FORD","2018","02","1","","1","00","N","999","0","","1","01","05","12","06","PA","2","06","1FMCU99J49J",""
"","15","N","2017097467","2","1","","1","01","Y","HOND","2016","02","1","","1","00","S","045","0","","1","01","07","01","01","PA","1","06","2HKRM4H39GH","PUT"
"","15","N","2017091775","3","1","","5","05","Y","TOYT","2012","01","1","","1","00","E","020","0","","1","01","01","12","07","PA","2","01","2T3BF4DV6CW","PUT"
"","15","N","2017095765","3","1","","1","07","Y","JEEP","2014","02","2","","1","00","N","999","0","","2","01","03","15","02","PA","1","01","1C4PJMBSXEW","PUT"
"","05","N","2017099054","1","2","","1","12","U","KIA","2015","","0","","1","00","","000","0","","3","02","05","06","11","PA","2","01","KNADM5A3XF6","P4H"
"","12","N","2017098887","3","1","","1","02","Y","DODG","2013","02","3","","1","00","N","999","0","","1","01","01","01","01","PA","2","07","2C4RDGBG0DR","PSV"
"","12","N","2017095142","1","1","","1","09","Y","PLYM","1997","01","1","","1","00","S","005","0","","1","01","04","12","03","PA","1","01","2P4FP253XVR","PSV"
"","04","N","2017097388","3","1","","1","12","Y","FORD","2008","02","1","","1","00","E","025","0","","2","01","04","01","01","PA","1","01","1FAHP27W98G","P4D"
"","04","N","2017095779","3","1","","2","11","Y","","2001","01","1","","2","00","S","999","0","","1","01","08","04","01","PA","1","01","1G6KS54Y51U","P4D"
"","06","N","2017098968","1","1","","1","12","Y","SUBA","2013","01","1","","1","00","S","999","0","","2","01","01","01","01","PA","1","01","JF1GPAC64D2","PSW"
"","04","N","2017100245","3","1","","3","06","Y","HOND","2000","01","1","","1","00","W","060","0","","2","01","08","01","03","PA","3","01","1HGEJ6672YL","P4D"
"","51","Y","2017100281","1","1","","1","01","Y","OTHR","2014","02","1","","1","00","S","045","0","","1","01","03","01","01","PA","1","05","10TAFGGF4ES","TCC"
"","04","N","2017099818","3","1","","3","01","Y","PONT","2009","01","1","","1","00","S","050","","","1","01","07","01","01","PA","1","01","6G2EC57Y19L","P4D"
"","04","N","2017094978","2","1","","1","06","Y","LEXS","2015","01","1","","1","00","W","025","0","","3","01","05","01","01","NJ","2","01","JTHCE1BL6FA","P4D"
"","04","N","2017100281","3","1","","1","11","Y","FORD","2007","01","1","","1","00","E","999","0","","2","01","03","01","01","PA","2","01","1FAFP53U07A","P4D"
"","04","N","2017101914","3","1","","1","01","Y","NISS","2008","01","1","","1","00","E","099","0","","1","01","01","01","01","PA","1","01","1N4AL21E18N","P4D"
"","03","N","2017085604","2","1","","1","12","Y","FORD","1990","01","2","","1","00","S","035","0","","1","01","05","01","01","PA","1","01","1FACP41E7LF","P2H"
"","12","N","2017098551","3","1","","1","03","Y","TOYT","2007","01","1","","4","00","W","999","0","","2","01","08","16","01","PA","2","07","5TDZK23C87S","PSV"
"","15","N","2017082730","1","1","","1","12","Y","NISS","2011","01","1","","3","00","W","035","0","","1","01","07","17","01","PA","1","06","5N1AR1NB1BC","PUT"
"","03","N","2017099441","3","1","","1","07","Y","TOYT","2002","01","4","","1","00","E","999","0","","1","01","07","12","98","PA","2","01","JTDDR32T320","P2H"
"","15","N","2017067093","3","1","","3","12","Y","KIA","2008","01","1","","4","00","E","040","0","","1","01","01","16","12","PA","1","01","KNDJF724787","PUT"
"","15","N","2017068391","3","1","","1","01","Y","HOND","2012","01","1","","1","00","W","999","0","","1","01","03","08","98","PA","1","01","5FNYF4H66CB","PUT"
"","09","N","2017072781","3","2","","1","06","Y","OTHR","2010","","0","","1","99","S","000","0","","2","02","05","06","01","PA","2","98","43YDC1612AC","P"
"","49","N","2017069058","2","1","","1","06","Y","DODG","2015","01","8","","1","00","N","999","0","","1","01","05","01","01","OH","2","07","2C4RDGBG5FR",""
"","05","N","2017068801","3","1","","1","01","Y","TOYT","2009","01","1","","1","00","S","010","0","","1","01","12","12","04","PA","2","01","JTDKB20U097","P4H"
"","79","Y","2017084103","3","1","","1","11","Y","KNNW","2016","02","1","","1","00","N","055","1","","1","01","03","15","06","IN","1","05","99999999999",""
"","04","N","2017088544","3","1","","1","12","Y","FORD","2000","01","1","","1","00","E","035","0","","1","01","09","01","03","OH","1","01","1FAFP56SXYG","P4D"
"","41","N","2017085517","3","1","","1","10","Y","DODG","2006","01","3","","1","00","W","040","0","","2","01","04","01","06","PA","2","07","2D4GP44L96R","TES"
"","75","Y","2017073749","3","1","","2","11","Y","MACK","2015","02","1","","1","21","N","999","1","","1","01","02","01","01","OH","1","05","1M1AW07Y3FM","TTR"
"","15","N","2017061644","2","1","","1","02","Y","ACUR","2003","02","1","","3","00","S","045","0","","1","01","07","17","01","PA","1","06","2HNYD18213H","PUT"
"","15","N","2017064733","3","1","","2","06","Y","MERZ","2017","01","1","","1","00","S","000","0","","2","01","03","03","03","PA","3","06","4JGDA5HB2HA","PUT"
"","12","N","2017078257","3","1","","1","01","Y","DODG","2005","01","1","","1","00","W","999","","","1","01","12","15","06","MS","1","07","1D4GP25B35B","PSV"
"","20","N","2017064500","1","2","","1","06","Y","HD","2004","","0","","1","00","","000","0","","4","02","05","06","01","PA","3","02","1HD1BXB1X4Y","MRS"
"","04","N","2017082389","3","1","","1","01","Y","MRCU","1999","01","1","","1","00","E","015","0","","1","01","01","15","01","PA","1","01","1MEFM6535XK","P4D"
"","15","N","2017079269","3","1","","1","12","Y","HOND","2012","01","3","","1","00","W","999","0","","1","01","07","01","01","PA","1","06","2HKRM4H56CH","PUT"
"","15","N","2017065496","2","1","","1","06","Y","CHEV","2016","01","1","","1","00","N","045","0","","2","01","03","02","03","PA","2","06","3GNCJKSB1GL","PUT"
"","","","2017064491","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2017062002","2","1","","1","06","Y","FORD","2013","01","2","","1","00","W","000","0","","2","01","04","03","01","PA","2","06","1FMCU9H92DU","T4W"
"","04","N","2017064366","1","1","","1","06","Y","CHEV","2000","01","2","","1","00","N","999","0","","4","01","08","02","03","PA","2","01","1G1JC5242Y7","P4D"
"","04","N","2017064360","3","1","","3","12","Y","VOLK","1998","01","2","","1","00","E","999","0","","2","01","02","01","01","PA","3","01","WVWMA63B9WE","P4D"
"","41","N","2017063567","3","1","","1","12","Y","CHRY","2006","01","1","","1","00","S","030","0","","1","01","02","01","01","PA","1","07","2A4GP44R86R","TES"
"","04","N","2017064858","3","1","","1","12","U","FORD","2014","01","1","","1","00","S","999","0","","1","01","05","01","01","PA","1","01","3FA6P0H90ER","P4D"
"","04","N","2017064723","3","1","","1","11","Y","TOYT","2009","02","1","","1","00","S","035","0","","2","01","03","01","03","PA","2","01","2T1BU40E99C","P4D"
"","04","N","2017065513","3","1","","1","11","Y","PONT","2003","01","1","","1","00","W","999","0","","2","01","02","01","01","PA","2","01","1G2NV52E83C","P4D"
"","19","N","2017064485","2","1","","1","01","Y","LNDR","2017","01","1","","1","00","E","999","0","","1","01","01","12","01","PA","2","06","99999999999",""
"","41","N","2017064018","3","1","","1","12","Y","FORD","2014","02","1","","1","13","N","000","0","","1","01","01","03","01","PA","1","07","1FBSS3BL3ED","TES"
"","15","N","2017064094","1","1","","1","11","Y","CHEV","2016","01","1","","1","00","W","999","0","","2","01","03","04","03","PA","1","01","KL7CJNSB3GB","PUT"
"","04","N","2017067428","1","2","","1","00","U","CHEV","2006","","0","","2","00","N","000","0","","2","02","07","06","98","PA","0","01","2G1WU581669","P4D"
"","75","Y","2017082672","1","1","","1","02","Y","PTRB","2013","02","1","","1","21","N","999","1","","2","01","03","01","03","PA","2","05","1XPWDP9X2DD","TTR"
"","04","N","2017066918","1","1","","1","12","Y","BUIC","2004","01","1","","2","00","E","999","0","","2","01","05","02","01","PA","1","01","2G4WS52J441","P4D"
"","05","N","2017061529","2","1","","1","06","Y","CHEV","2014","01","1","","1","00","E","000","0","","2","01","03","03","01","PA","2","01","KL8CD6S99EC","P4H"
"","15","N","2017084666","3","1","","3","01","Y","JEEP","2014","01","1","","1","00","W","015","0","","1","01","05","01","13","PA","1","06","1C4NJDEBXED","T4W"
"","04","N","2017087870","3","1","","1","11","Y","CHRY","2011","01","1","","1","00","W","999","0","","2","01","03","01","01","PA","2","01","1C3BC2FG0BN","P4D"
"","15","N","2017095203","1","2","","1","08","Y","HOND","2013","","1","","9","00","E","000","0","","2","02","02","06","01","PA","2","06","5FNYF4H52DB","PUT"
"","28","N","2017078295","9","1","","1","00","Y","HOND","2013","01","1","","1","00","S","020","","","1","01","05","01","01","PA","0","02","MLHPC4419D5","MRC"
"","04","N","2017080125","1","2","","2","02","Y","SUBA","2014","","0","","1","00","U","000","0","","2","02","07","06","98","PA","2","01","4S3BMCA60E3","P4D"
"","04","N","2017076948","2","1","","3","06","Y","KIA","2015","01","1","","1","00","N","999","0","","2","01","03","02","01","PA","2","01","5XXGN4A74FG","P4D"
