"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","51","N","2018098438","3","1","","3","11","Y","FORD","2009","01","1","","4","00","S","030","","","1","01","02","16","01","PA","1","04","1FTRF12W29K","TPK"
"","01","N","2018098656","3","1","","2","11","Y","PORS","2001","02","1","","1","00","N","999","0","","1","01","07","01","03","PA","1","01","WP0CA29811U","PCV"
"","15","N","2018045622","2","1","","1","01","Y","FORD","2011","01","1","","4","00","N","999","0","","1","01","12","16","01","PA","1","06","1FMCU9DGXBK","T4W"
"","15","N","2018097692","1","1","","1","06","Y","DODG","2017","01","1","","1","00","N","000","0","","3","01","07","03","09","WI","2","06","1C4RDJDG7HC","T4W"
"","04","N","2018043741","2","1","","1","14","Y","SUZI","2006","01","1","","1","00","N","999","","","1","01","02","01","01","PA","1","01","KL5JD56Z16K","P4D"
"","04","N","2018044312","1","1","","1","01","Y","KIA","2015","01","2","","1","00","S","999","0","","1","01","07","12","03","PA","1","01","KNAGM4AD9F5","P4D"
"","04","N","2018131630","3","1","","3","12","Y","FORD","2013","01","1","","1","00","E","030","0","","2","01","01","01","03","PA","2","01","3FA6P0H73DR","P4D"
"","20","N","2018057731","1","1","","1","12","Y","HD","2001","01","1","","1","00","N","999","0","","1","01","05","01","01","PA","1","02","1HD1BHY121Y","MRS"
"","02","N","2018059169","3","1","","1","12","Y","FORD","2006","02","1","","1","00","E","030","0","","1","01","05","01","01","PA","1","01","1ZVFT80N465","PCP"
"","","N","2018058076","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2018105596","2","1","","1","12","Y","NISS","2015","01","1","","1","00","N","999","0","","2","01","07","01","01","PA","2","01","1N4AL3AP2FN","P4D"
"","15","N","2018128672","1","2","","3","03","U","CHEV","2008","","0","","1","00","S","000","0","","2","02","09","06","98","PA","2","06","1GNDT13S282","T4W"
"","20","N","2018058511","2","1","","1","12","Y","HD","2007","01","2","","1","00","W","035","0","","1","01","03","01","03","PA","1","02","1HD1BW5137Y","MRS"
"","15","N","2018128924","2","1","","2","06","Y","NISS","2016","02","2","","1","00","S","000","0","","2","01","05","03","03","PA","2","06","JN8AT2MV5GW","T4W"
"","40","N","2018136639","2","1","","1","06","Y","CHRY","2015","01","1","","1","00","E","000","0","","2","01","07","03","03","PA","2","07","2C4RC1BG2FR","TSV"
"","41","N","2018129951","3","1","","1","01","Y","FORD","2005","01","1","","1","00","N","035","0","","2","01","03","01","07","PA","2","07","1FTNE24L65H","TCG"
"","15","N","2018132404","3","1","","1","11","Y","TOYT","2011","01","4","","1","00","E","075","","","1","01","03","01","12","PA","1","06","2T3DF4DV0BW","T4W"
"","40","N","2018127848","1","1","","1","03","Y","DODG","2014","01","2","","1","00","S","015","0","","2","01","08","98","01","PA","1","01","2C4RDGBG1ER","TSV"
"","69","N","2018059156","3","1","","2","11","Y","MITS","2017","01","1","","1","00","W","999","0","","1","01","12","12","06","PA","1","06","JA4AR3AU6HZ","T"
"","15","N","2018134447","3","1","","2","02","Y","HOND","2013","01","1","","1","00","S","999","0","","2","01","02","01","01","PA","2","06","5J6RM4H75DL","T4W"
"","15","N","2018060581","3","1","","1","08","Y","FORD","2008","01","1","","1","00","N","025","0","","1","01","03","01","03","PA","2","06","1FMCU93128K","T4W"
"","51","N","2018058455","2","1","","1","12","Y","FORD","2011","01","1","","1","00","S","999","0","","2","01","02","01","03","PA","3","04","1FTBF2B61BE","TPK"
"","29","N","2018057265","9","3","","3","04","","","","99","2","","3","00","W","999","","","1","05","99","17","01","","1","02","",""
"","51","N","2018055808","2","2","","3","09","Y","CHEV","2005","","0","","1","00","S","000","0","","3","02","01","06","11","PA","2","04","1GCHK29U85E","T4C"
"","12","N","2018055808","3","2","","3","06","Y","CHEV","1998","","0","","1","00","","000","0","","2","02","02","06","11","PA","3","06","1GNCT18WXWK","T2W"
"","15","N","2018049416","3","1","","2","02","Y","HYUN","2004","01","1","","1","00","W","999","0","","2","01","12","01","01","PA","2","06","KM8SC73D64U","T4W"
"","03","N","2018106435","1","1","","5","06","Y","FORD","2007","02","1","","1","00","S","099","","","2","01","02","03","09","PA","2","01","1FAHP31N87W","P2H"
"","04","N","2018053425","3","1","","1","03","Y","TOYT","2014","01","2","","1","00","S","035","0","","2","01","03","01","01","PA","1","01","5YFBURHE7EP","P4D"
"","20","N","2018050056","2","1","","3","00","Y","HD","2008","01","1","","1","00","S","045","0","","2","01","02","01","01","PA","0","02","1HD1FC4198Y","MRS"
"","04","N","2018053950","3","1","","1","01","Y","CHEV","2011","01","1","","1","00","E","025","","","2","01","02","01","01","PA","2","01","1G1ZE5E76BF","P4D"
"","28","N","2018049184","3","1","","2","12","Y","HOND","2004","01","1","","1","00","E","999","0","","1","01","05","01","03","PA","2","02","JH2PC37074M","MRC"
"","04","N","2018048542","3","1","","2","03","Y","NISS","2003","02","1","","1","00","W","999","0","","1","01","12","01","01","PA","1","01","JN1DA31A73T","P4D"
"","69","N","2018104713","2","1","","1","06","Y","JEEP","2018","01","1","","1","00","E","015","0","","2","01","05","02","03","PA","3","06","1C4HJXDG1JW","T"
"","04","N","2018048531","3","1","","1","06","Y","HYUN","2016","02","1","","1","00","N","999","0","","2","01","05","01","03","PA","2","01","5NPDH4AE3GH","P4D"
"","04","N","2018104622","3","1","","3","06","Y","STRN","2004","01","1","","1","00","S","999","","","2","01","03","12","99","PA","2","01","1G8JC54F54Y","P4D"
"","15","N","2018048280","2","2","","1","12","Y","SUBA","2003","","0","","1","00","S","000","0","","3","02","05","06","01","PA","2","06","JF1SG63663H","T4W"
"","04","N","2018104707","2","1","","1","00","Y","FORD","2011","02","1","","3","13","E","025","0","","3","01","03","17","03","PA","0","01","2FABP7BV0BX","P4D"
"","41","N","2018105562","3","1","","1","07","Y","CHEV","2007","01","2","","1","00","S","005","0","","2","01","03","02","01","PA","2","07","1GNDV23WX7D","TES"
"","04","N","2018104015","3","1","","1","04","Y","CHEV","2011","01","1","","1","00","S","999","0","","1","01","02","12","03","PA","2","01","1G1ZD5E13BF","P4D"
"","41","N","2018105366","1","1","","3","12","Y","DODG","2001","01","1","","1","00","W","999","0","","2","01","07","01","04","PA","1","01","2B4GP44301R","TES"
"","04","N","2018048531","3","1","","1","12","Y","FORD","2012","01","1","","1","00","N","999","0","","1","01","07","01","01","PA","1","01","3FAHP0JG0CR","P4D"
"","04","N","2018105112","1","1","","1","06","Y","FORD","2015","01","1","","1","00","S","000","0","","2","01","01","03","01","PA","2","01","3FA6P0D92FR","P4D"
"","04","N","2018047779","3","1","","1","12","Y","CHEV","2005","02","1","","1","00","E","999","0","","1","01","07","99","98","PA","1","01","1G1ZT52885F","P4D"
"","69","Y","2018012499","0","1","","1","01","Y","GILG","2017","02","2","","1","12","N","010","","","2","01","02","01","01","PA","1","03","15GGD2710H3","T"
"","40","N","2018051995","1","1","","1","05","Y","DODG","2017","02","1","","1","00","E","999","0","","2","01","01","01","04","MO","2","07","2C4RDGBG0HR","TSV"
"","51","N","2018104864","2","1","","1","12","Y","DODG","2007","01","1","","1","00","W","040","0","","1","01","03","02","03","MO","1","04","1D7HU182X7S","TCW"
"","04","N","2018096969","3","1","","3","06","Y","FORD","2011","01","1","","1","00","S","000","0","","2","01","05","03","01","PA","3","01","3FAHP0CG5BR","P4D"
"","40","N","2018104203","2","1","","3","11","U","HOND","2000","01","2","","1","00","U","999","0","","1","01","07","05","01","PA","1","07","2HKRL1864YH","TSV"
"","15","N","2018048476","3","1","","1","07","Y","TOYT","2017","01","1","","1","00","E","000","","","2","01","03","03","01","PA","2","06","2T3RFREVXHW","T4W"
"","04","N","2018104884","3","1","","3","01","Y","CHRY","2015","01","1","","3","00","N","030","0","","1","01","05","17","01","PA","1","01","1C3CCCAB6FN","P4D"
"","04","N","2018105073","3","1","","1","12","Y","NISS","2016","02","1","","1","00","W","015","","","1","01","03","01","01","PA","1","01","3N1AB7AP8GY","P4D"
"","15","N","2018104666","1","1","","3","12","Y","JEEP","2017","01","1","","1","00","W","999","0","","1","01","03","01","03","PA","1","06","1C4NJRFB6HD","T4W"
"","15","N","2018105826","0","1","","3","12","Y","TOYT","2013","01","1","","1","00","N","999","","","2","01","01","01","01","PA","1","01","JTMBFREV8D5","T4W"
"","04","N","2018048136","3","1","","3","00","Y","HOND","2007","01","1","","4","00","W","999","0","","1","01","07","16","01","PA","0","01","1HGCM564X7A","P4D"
"","","","2018117401","","","","","","","","","","1","","","","","","","","1","31","","","","","2","","",""
"","03","N","2018049628","3","1","","1","05","Y","TOYT","2007","01","4","","1","00","E","999","0","","1","01","07","01","98","PA","3","01","JTKDE167570","P2H"
"","09","N","2018118363","3","1","","1","11","Y","NISS","2014","01","1","","1","00","N","020","","","1","01","03","01","08","PA","1","01","3N1CN7AP8EL","P"
"","03","N","2018118712","3","1","","1","12","Y","HYUN","2013","01","1","","1","00","E","035","0","","1","01","05","01","03","OH","1","01","KMHTC6AD1DU","P3P"
"","15","N","2018116894","1","1","","3","02","Y","HOND","2014","02","1","","1","00","S","030","0","","1","01","12","01","06","PA","1","06","5J6RM4H50EL","T4W"
"","04","N","2018102790","2","1","","1","06","Y","HYUN","2017","01","1","","1","00","S","005","0","","3","01","07","01","03","PA","2","01","5NPE24AF7HH","P4D"
"","51","N","2018050104","1","1","","1","09","Y","CHEV","2008","01","1","","1","00","N","999","0","","1","01","03","13","01","PA","1","04","1GCEC14X38Z","TPK"
"","20","N","2018050522","2","1","","1","12","Y","HD","2012","01","1","","1","00","S","010","0","","1","01","05","02","06","PA","1","02","1HD1HPH13CC","MRS"
"","04","N","2018055866","3","3","","1","01","Y","CADI","2007","02","1","","1","00","S","999","0","","1","01","03","01","01","PA","1","01","1G6KD57Y97U","P4D"
"","04","N","2018102968","3","1","","1","12","Y","TOYT","2010","01","1","","1","00","W","999","0","","1","01","07","01","01","PA","1","01","4T1BF3EKXAU","P4D"
"","04","N","2018116152","3","1","","1","03","Y","TOYT","2004","01","1","","2","00","S","050","0","","1","01","02","12","01","PA","1","01","4T1BE32K44U","P4D"
"","20","N","2018048108","3","1","","1","09","Y","HD","2011","01","1","","3","00","S","035","0","","2","01","01","17","01","PA","2","02","1HD1GY410BC","MRS"
"","51","N","2018051135","1","2","","2","06","Y","CHEV","2006","","0","","2","00","","000","0","","2","02","07","06","01","PA","2","04","1GCHK23U36F","TCW"
"","04","N","2018054782","3","1","","1","01","Y","FORD","2006","02","2","","1","00","S","999","0","","1","01","07","01","01","PA","1","01","1FAFP27136G","P4D"
"","15","N","2018116270","2","1","","1","03","Y","DODG","2009","01","2","","1","00","S","999","0","","2","01","07","01","01","PA","2","01","3D4GG57V19T","T4W"
"","15","N","2018056441","2","1","","1","11","Y","JEEP","2015","01","1","","1","00","W","999","0","","1","01","07","10","01","PA","1","06","1C4RJFBG7FC","T4W"
"","04","N","2018086153","9","2","","1","10","Y","HOND","2010","","0","","1","00","","000","0","","2","02","12","06","01","PA","2","01","2HGFA1F58AH","P4D"
"","04","N","2018113911","3","1","","3","06","Y","HYUN","2013","01","1","","1","00","E","999","0","","2","01","12","02","01","PA","2","01","5NPDH4AEXDH","P4D"
"","04","N","2018118732","2","1","","1","12","Y","FORD","2007","02","1","","1","00","W","065","0","","1","01","03","15","01","WV","1","01","1FAFP34N77W","P4D"
"","05","N","2018116919","1","1","","1","06","Y","TOYT","2014","01","1","","1","00","W","005","0","","4","01","12","01","06","PA","2","01","JTDKN3DU5E0","P4H"
"","15","N","2018090995","3","1","","1","06","Y","NISS","2013","01","1","","1","00","N","020","1","","3","01","12","01","01","PA","3","01","JN8AF5MV8DT","T4W"
"","15","N","2018106918","3","1","","2","09","Y","FORD","2007","01","2","","1","00","N","000","0","","2","01","02","03","01","PA","2","06","1FMEU73E77U","T4W"
"","15","N","2018111864","2","1","","3","06","Y","CHEV","2017","01","1","","1","00","N","000","0","","2","01","05","03","03","PA","2","06","1GNSKCKC3HR","T4W"
"","04","N","2018115569","3","1","","2","11","Y","FORD","2013","01","1","","2","00","E","999","0","","1","01","03","12","02","PA","1","01","1FAHP2M89DG","P4D"
"","","N","2018053484","","","","","","","","","00","1","","","","","","","","1","31","","","","","2","","",""
"","51","N","2018114662","2","1","","1","03","Y","FORD","2008","01","1","","1","00","W","035","0","","3","01","09","01","06","PA","2","04","1FTZR45E68P","T4C"
"","04","N","2018054737","3","1","","1","12","Y","NISS","2012","01","1","","1","00","E","040","0","","1","01","07","01","03","PA","1","01","3N1AB6AP2CL","P4D"
"","04","N","2018111363","3","1","","1","12","Y","HOND","2013","01","1","","1","00","E","050","0","","1","01","07","01","06","PA","1","01","19XFB2F59DE","P4D"
"","05","N","2018086153","1","2","","1","09","Y","TOYT","2017","","0","","1","00","","000","0","","3","02","12","06","01","PA","2","01","JTDKBRFU2H3","P4H"
"","04","N","2018113120","2","1","","1","12","Y","STRN","2007","01","2","","1","00","S","999","0","","2","01","08","01","02","PA","2","01","1G8AJ55F07Z","P4D"
"","","N","2018057718","3","1","","1","12","","","","00","1","","1","00","S","999","","","2","11","","01","01","","2","20","",""
"","04","N","2018109817","3","3","","3","12","U","HOND","2006","99","1","","1","00","E","999","0","","2","01","07","12","98","PA","1","01","1HGCM56866A","P4D"
"","15","N","2018058251","3","1","","1","02","Y","GMC","2006","02","2","","1","00","E","999","0","","1","01","03","10","03","PA","2","01","1GKDT13S562","T4W"
"","51","N","2018113961","2","1","","1","06","Y","TOYT","2013","01","1","","1","00","N","000","0","","2","01","02","03","03","PA","2","04","5TFLU4EN1DX","TCW"
"","04","N","2018117014","2","1","","1","06","Y","HOND","2012","02","1","","1","00","S","000","0","","2","01","05","03","01","PA","2","01","19XFB2F50CE","P4D"
"","69","N","2018053474","1","1","","1","06","Y","JEEP","2017","01","2","","1","00","W","000","0","","1","01","05","03","03","SC","2","06","3C4NJDDB3HT","T"
"","04","N","2018116894","3","1","","3","07","Y","SUBA","2012","01","1","","1","00","S","035","0","","2","01","01","01","06","PA","2","01","4S3BMBC67C3","P4D"
"","15","N","2018110276","3","1","","1","01","Y","MERZ","2012","02","4","","1","00","N","999","0","","2","01","01","01","01","PA","2","06","4JGDA5HB2CA","T4W"
"","04","N","2018053687","2","1","","1","09","Y","CHEV","2015","01","1","","1","00","N","999","0","","2","01","03","01","06","OH","2","01","1G1PA5SH1F7","P4D"
"","05","N","2018101402","3","2","","3","07","U","KIA","2012","","0","","1","00","","000","0","","2","02","12","06","11","PA","3","01","KNAFU5A23C5","P4H"
"","69","N","2018103646","1","1","","1","05","Y","HOND","2018","01","2","","1","00","E","999","0","","2","01","05","05","09","DE","3","06","3CZRU6H53JG","T"
"","04","N","2018053946","2","1","","2","11","Y","FORD","2010","02","1","","1","00","W","025","0","","1","01","02","01","01","PA","3","01","1FAHP3FN4AW","P4D"
"","40","N","2018051988","2","1","","3","01","Y","TOYT","2016","01","1","","1","00","N","999","0","","1","01","02","01","01","PA","1","07","5TDKK3DC6GS","TSV"
"","15","N","2018102850","3","1","","2","12","Y","TOYT","2016","01","1","","1","00","E","025","0","","1","01","03","02","01","PA","1","06","2T3RFREV3GW","T4W"
"","51","N","2018119010","3","1","","5","04","Y","FORD","2006","02","1","","1","00","N","999","0","","1","01","03","15","03","PA","1","04","1FTYR10U86P","TPK"
"","04","N","2018050655","3","1","","2","12","Y","MITS","2016","02","1","","1","00","W","030","0","","1","01","99","01","01","PA","1","01","JA32U2FU7GU","P4D"
"0","15","N","2018101482","0","1","0","1","06","Y","JEEP","2016","01","1","06","1","00","S","000","0","0","2","01","03","03","01","PA","2","06","ZACCJBCT2GP","T4W"
"","05","N","2018109590","3","1","","1","02","Y","HYUN","2013","02","1","","1","00","S","025","0","","2","01","02","01","06","PA","2","01","KMHD35LE0DU","P4H"
"","04","N","2018051393","3","1","","1","12","Y","HYUN","2005","01","1","","1","00","E","025","0","","2","01","07","01","01","PA","1","01","KMHWF35H75A","P4D"
"","04","N","2018101634","3","1","","1","11","Y","CADI","2011","01","1","","1","00","E","055","0","","1","01","02","01","03","PA","1","01","1G6DG5EY2B0","P4D"
"","51","N","2018108729","2","1","","3","10","Y","FORD","2012","02","1","","1","00","W","999","0","","1","01","03","01","01","PA","2","04","1FT7X2B62CE","T4C"
"","51","N","2018103330","1","1","","1","06","Y","RAM","2016","01","1","","1","00","E","000","0","","2","01","03","03","03","PA","2","04","3C6RR7LT1GG","TCW"
"","","N","2018019509","9","1","","1","09","","","","00","1","","1","00","N","999","","","2","11","","01","07","","2","20","",""
"","15","N","2018050542","2","1","","3","11","Y","AUDI","2013","01","2","","2","00","W","000","0","","2","01","07","03","01","SC","2","06","WA1LFAFPXDA","T4W"
"","04","N","2018050184","2","2","","1","07","Y","FORD","2009","","1","","1","00","","000","0","","3","02","07","06","11","PA","3","01","3FAHP071X9R","P4D"
"","01","N","2018052159","1","2","","1","08","Y","FORD","2001","","0","","1","00","S","000","0","","4","02","02","06","01","PA","2","01","1FAFP44471F","PCV"
"","04","N","2018101565","2","1","","1","07","Y","HYUN","2008","01","2","","1","00","S","050","0","","2","01","07","01","06","PA","2","01","KMHDU46DX8U","P4D"
"","15","N","2018120253","1","1","","2","12","Y","FORD","2004","01","3","","3","00","W","005","0","","3","01","04","17","06","PA","2","06","1FMZU73K64U","T4W"
"","04","N","2018056606","3","3","","1","12","Y","CHEV","2011","02","1","","1","00","N","035","0","","1","01","01","01","01","PA","1","01","1G1ZC5E10BF","P4D"
"","04","N","2018051132","2","1","","1","12","Y","MERC","1999","02","4","","1","00","W","999","0","","1","01","07","12","01","PA","1","01","1MEFM6534XK","P4D"
"","05","N","2018050973","2","2","","2","11","Y","TOYT","2007","","0","","1","00","N","000","0","","3","02","01","06","01","PA","2","01","2T1KR32EX7C","P4H"
"","69","Y","2018099245","3","1","","3","10","Y","FRHT","2018","02","2","","4","00","W","999","0","","1","01","03","16","01","VA","1","05","3ALACWFC9JD","T"
"","15","N","2018120116","3","1","","1","01","Y","NISS","2002","01","1","","1","00","W","999","0","","1","01","02","01","01","PA","1","06","5N1ED28Y92C","T4W"
"","15","N","2018101634","3","1","","1","10","Y","CHEV","2012","01","1","","1","00","W","020","0","","2","01","01","12","08","PA","2","06","1GNKVGED9CJ","T4W"
"","04","N","2018117329","3","1","","1","09","U","TOYT","2014","02","1","","1","00","N","010","0","","1","01","03","12","07","PA","1","01","4T1BK1FK3EU","P4D"
"","04","N","2018133374","3","1","","2","12","Y","SUBA","2011","01","1","","1","00","N","055","0","","1","01","02","01","06","PA","1","01","4S3BMDK62B2","P4D"
"","04","N","2018135412","1","1","","1","06","Y","SUBA","2016","02","1","","1","00","W","999","0","","2","01","07","02","01","PA","2","01","4S3BNAD65G3","P4D"
"","69","N","2018121499","3","2","","1","07","Y","HOND","2018","","0","","1","00","","000","0","","2","02","07","06","01","PA","2","01","7FARW2H56JE","T"
"","09","N","2018109464","3","1","","1","01","Y","FORD","2017","01","1","","1","00","N","025","1","","2","01","12","01","01","PA","1","01","1FADP3J22HL","P"
"","69","N","2018120007","3","1","","1","01","Y","JEEP","2000","01","4","","3","00","E","999","0","","1","01","02","17","01","PA","1","06","1J4FF48S5YL","T"
"","04","N","2018120477","3","1","","3","02","Y","CHEV","2015","01","1","","1","00","N","055","0","","1","01","07","01","01","MD","1","01","1G1PG5SB9F7","P4D"
"","05","N","2018134434","3","1","","3","11","Y","SUZI","2011","01","1","","4","00","U","999","0","","2","01","05","16","01","PA","3","01","JS2YB5A33B6","P4H"
"","05","N","2018057731","1","1","","1","04","Y","FORD","2014","01","1","","1","00","S","999","0","","2","01","05","12","03","PA","2","01","1FADP3K29EL","P4H"
"","39","Y","2018118781","2","1","","1","07","Y","ICRP","2009","98","28","","1","12","N","999","0","","1","01","06","12","06","OH","1","03","4DRBUSKN89B","TBU"
"","15","N","2018119839","3","1","","2","11","Y","JEEP","2014","01","1","","1","00","S","999","0","","1","01","07","01","01","PA","1","06","1C4RJFBG8EC","T4W"
"","51","N","2018131003","2","1","","1","07","Y","RAM","2015","01","1","","1","00","W","010","0","","4","01","05","02","01","PA","2","04","3C6RR7LT2FG","TCW"
"","04","N","2018045297","3","1","","1","01","N","PONT","2006","01","1","","4","00","N","999","0","","1","01","07","16","09","PA","1","01","1G2ZG558464","P4D"
"","04","N","2018058542","3","1","","1","10","Y","SUBA","2004","01","1","","1","00","S","999","0","","2","01","07","12","04","PA","2","01","JF1GD675X4H","P4D"
"","15","N","2018118877","3","1","","1","02","Y","FORD","2013","01","1","","1","00","W","999","0","","2","01","01","12","04","PA","2","06","1FMCU9H94DU","T4W"
"","04","N","2018115881","3","1","","1","12","Y","CHEV","2017","01","1","","1","00","N","035","0","","1","01","02","01","01","PA","1","01","1G1BE5SM5H7","P4D"
"","15","N","2018048280","2","2","","1","12","Y","FORD","2006","","0","","1","00","S","000","0","","2","02","05","06","01","PA","3","06","1FMYU93196K","T4W"
"","05","N","2018111662","3","1","","1","01","Y","FORD","2015","01","1","","1","00","U","010","0","","1","01","03","01","01","PA","1","01","3FADP4EJ7FM","P4H"
"","04","N","2018052472","3","3","","1","12","Y","LINC","2006","99","1","","1","00","W","999","0","","1","01","05","01","01","PA","1","01","1LNHM87A76Y","P4D"
"","04","N","2018111363","1","1","","1","06","Y","CHEV","2017","01","3","","1","00","E","000","0","","3","01","03","03","06","PA","2","01","1G1BE5SM5H7","P4D"
"","02","N","2018079083","1","1","","2","12","Y","CHEV","2004","01","1","","1","00","S","015","0","","1","01","02","01","13","PA","1","01","2G1WZ121149","PCP"
"","69","N","2018048447","1","1","","3","12","Y","CHRY","2018","01","1","","1","00","N","999","0","","2","01","05","11","04","PA","1","01","2C4RC1GG1JR","T"
"","04","N","2018107062","2","1","","1","01","N","FORD","2005","01","1","","1","00","N","999","0","","1","01","12","01","01","PA","1","01","1FAFP23165G","P4D"
"","15","N","2018109352","2","1","","3","06","Y","CHEV","2017","02","1","","1","00","E","000","","","2","01","03","03","04","PA","2","06","2GNFLEEK6H6","T4W"
"","02","N","2018059171","3","1","","1","12","Y","CHEV","2009","02","1","","1","00","W","060","0","","1","01","02","01","01","PA","1","01","1G1AS18H897","PCP"
"","04","N","2018048026","1","1","","1","06","Y","HYUN","2010","02","1","","1","00","W","999","0","","1","01","07","14","01","VA","1","01","KMHCN4AC5AU","P4D"
"","04","N","2018111359","2","1","","1","06","Y","CADI","2017","02","1","","1","00","S","000","0","","2","01","02","03","03","PA","2","01","1G6AH5SX6H0","P4D"
"","09","N","2018111042","3","1","","1","12","Y","HYUN","2018","01","1","","1","00","W","055","0","","1","01","05","01","03","PA","1","01","5NPD84LF6JH","P"
"","04","N","2018102869","2","1","","1","06","Y","CHEV","2006","01","4","","1","00","N","000","0","","2","01","07","03","01","PA","2","01","1G1ZT538X6F","P4D"
"","75","Y","2018110939","1","1","","1","05","Y","FRHT","2016","02","1","","1","21","N","000","1","","2","01","03","03","06","IN","2","05","1FUJGLD50GL","TTR"
"","75","Y","2018110554","1","1","","2","07","Y","MACK","2009","02","1","","3","00","N","035","1","","2","01","03","17","01","OH","2","05","1M1AW09Y19N","TTR"
"","69","N","2018112016","3","1","","1","12","Y","BUIC","2018","01","1","","1","00","W","040","0","","1","01","03","01","03","PA","1","06","KL4CJBSB9JB","T"
"","04","N","2018110055","3","1","","1","12","Y","VOLK","2012","01","1","","1","00","W","070","0","","1","01","07","01","06","PA","1","01","3VWDP7AJ5CM","P4D"
"","03","N","2018047159","2","2","","2","07","U","TOYT","2016","","0","","1","00","E","000","0","","2","02","03","06","11","PA","2","01","JTKJF5C78GJ","P2H"
"","05","N","2018110955","3","1","","3","00","Y","HYUN","2017","01","1","","3","00","E","010","","","1","01","07","17","01","PA","0","01","KMHCT5AE8HU","P4H"
"","20","N","2018051961","1","1","","1","00","Y","HD","2002","01","1","","1","00","E","030","0","","1","01","01","01","01","PA","0","02","1HD1DGV102Y","MRS"
"","51","N","2018104622","3","1","","3","12","Y","DODG","2007","01","1","","1","00","S","999","0","","1","01","12","01","98","PA","1","04","3D7MX39A47G","TCW"
"","04","N","2018109443","3","1","","1","12","Y","ACUR","2015","01","1","","1","00","W","999","0","","1","01","05","01","01","PA","1","01","19UUB2F57FA","P4D"
"","04","N","2018108771","3","1","","1","12","N","FORD","2015","01","1","","1","00","E","999","0","","1","01","02","01","01","PA","1","01","1FADP3F2XFL","P4D"
"","04","N","2018112208","1","1","","2","12","Y","TOYT","2014","01","1","","2","00","N","999","0","","1","01","07","15","01","PA","1","01","4T1BF1FKXEU","P4D"
"","04","N","2018051578","3","1","","1","12","Y","NISS","2003","02","1","","1","00","W","025","0","","1","01","07","01","01","PA","1","01","1N4AL11D23C","P4D"
"","02","N","2018054787","3","1","","1","12","Y","HOND","2000","02","1","","1","00","E","055","0","","1","01","07","01","03","PA","3","01","1HGCG3149YA","PCP"
"","69","N","2018051827","2","1","","1","07","U","UNKN","9999","99","1","","3","00","N","035","0","","2","01","07","17","01","ZZ","2","04","99999999999",""
"","51","N","2018050167","3","1","","1","11","Y","FORD","1997","01","1","","1","00","N","999","0","","1","01","03","15","03","PA","1","04","1FTJW36G0VE","TCW"
"","01","N","2018106460","3","1","","3","02","Y","HOND","2001","01","1","","1","00","E","025","0","","2","01","05","12","04","PA","1","01","JHMAP11451T","PCV"
"","15","N","2018049253","3","1","","1","01","Y","KIA","2008","01","1","","1","00","E","025","0","","2","01","02","01","01","PA","1","06","KNDJE723087","T4W"
"","15","N","2018050539","3","1","","1","05","Y","JEEP","2009","01","2","","1","00","N","999","0","","2","01","05","12","04","PA","2","01","1J4GA59129L","T4W"
"","69","N","2018050104","2","1","","1","11","Y","GMC","2018","02","1","","1","00","E","999","0","","2","01","05","01","01","PA","3","04","1GT12UEY5JF","T"
"","01","N","2018054415","1","1","","3","06","Y","PORS","1997","02","1","","1","00","W","000","0","","4","01","12","03","03","PA","2","01","WP0CA299XVS","PCV"
"","09","N","2018107829","3","1","","1","12","Y","NISS","2017","01","1","","1","00","S","055","0","","1","01","01","01","03","PA","1","01","3N1CN7AP4HL","P"
"","04","N","2018050378","1","1","","1","06","Y","INFI","2009","01","1","","1","00","E","999","0","","4","01","05","01","01","PA","2","01","JNKCV61F69M","P4D"
"","15","N","2018050129","3","1","","2","11","Y","HOND","2011","01","2","","3","00","W","030","0","","1","01","01","17","07","PA","1","06","5J6RE4H48BL","T4W"
"","69","N","2018106352","3","1","","1","12","Y","MERZ","2018","01","3","","1","00","N","999","","","1","01","07","01","01","TX","1","06","4JGDF6EE4JB","T"
"","09","N","2018103646","2","1","","1","01","Y","SUBA","2017","01","1","","1","00","E","999","0","","1","01","01","01","01","PA","1","01","4S3GTAD68H3","P"
"","69","N","2018053079","2","1","","1","03","Y","DODG","2018","01","2","","1","00","S","999","0","","2","01","05","12","01","PA","2","01","3C4PDDAG3JT","T"
"","15","N","2018109744","3","1","","4","12","Y","FORD","2008","01","2","","1","00","N","025","1","","2","01","07","01","01","PA","1","06","1FMFU16598L","T4W"
"","15","N","2018063444","2","1","","3","06","Y","INFI","2008","01","2","","1","00","W","015","0","","3","01","03","01","03","PA","2","06","5N3AA08C78N","T4W"
