"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","15","N","2020030273","3","1","","2","12","Y","KIA","2013","01","1","","1","00","N","045","0","","1","01","10","01","01","PA","1","01","KNDPCCA25D7","T4W"
"","51","N","2020026639","1","2","","3","12","U","DODG","2005","","0","","4","00","N","000","0","","5","02","03","06","09","PA","2","04","1D7HW42N752","TPC"
"","15","N","2020026246","1","1","","1","11","Y","JEEP","2015","02","1","","4","00","W","999","0","","2","01","05","16","01","PA","1","06","1C4PJMBS8FW","T4W"
"","04","N","2020012965","3","1","","1","11","Y","TOYT","2017","01","1","","1","00","S","025","0","","1","01","05","01","01","PA","1","01","4T1BF1FK4HU","P4D"
"","04","N","2020013246","3","1","","1","11","Y","NISS","2011","01","3","","1","00","S","999","0","","2","01","07","01","01","PA","2","01","1N4CL2AP9BC","P4D"
"","69","N","2020013219","2","1","","2","04","Y","CHEV","2019","01","2","","1","00","S","015","","","1","01","03","10","02","TX","2","04","2GCVKPEC7K1","T"
"","69","N","2020013434","1","1","","1","12","Y","JEEP","2018","01","1","","1","00","S","999","0","","2","01","12","01","01","TX","1","06","1C4HJXEG4JW","T"
"","04","N","2020012136","3","1","","1","12","Y","DODG","2013","01","1","","1","00","W","999","0","","1","01","05","08","01","PA","1","01","2C3CDXJG7DH","P4D"
"","15","N","2020012728","3","1","","1","10","Y","KIA","2015","01","1","","1","00","W","005","0","","2","01","05","01","01","PA","2","06","KNDPBCAC6F7","T4W"
"","02","N","2020002409","3","1","","1","12","Y","CHEV","2000","01","1","","1","00","N","999","0","","1","01","08","01","01","PA","1","01","1G1JC1243Y7","PCP"
"","15","N","2020003687","3","1","","1","12","Y","HOND","2015","01","1","","1","00","E","999","0","","1","01","03","01","01","PA","1","06","5FNYF4H99FB","T4W"
"","04","N","2020015207","2","1","","1","08","Y","HYUN","2013","01","1","","1","00","E","045","","","2","01","02","01","01","PA","2","01","KMHDH4AE3DU","P4D"
"","15","N","2020014779","3","1","","3","12","Y","SUBA","2017","01","1","","4","00","E","999","0","","1","01","12","16","01","PA","1","01","JF2SJAGC2HH","T4W"
"","04","N","2020003741","1","1","","1","11","Y","HOND","2010","01","1","","1","00","E","010","","","1","01","07","12","04","PA","1","01","2HGFA1F39AH","P4D"
"","04","N","2020012237","3","1","","1","12","Y","HYUN","2015","03","1","","1","00","E","025","0","","2","01","02","01","01","PA","1","01","5NPDH4AE3FH","P4D"
"","69","N","2020013796","1","1","","1","06","Y","SUBA","2019","01","1","","1","00","S","000","0","","2","01","03","03","03","PA","2","01","JF2GTAECXKH","T"
"","15","N","2020012461","3","1","","1","01","Y","FORD","2017","02","1","","1","00","E","010","0","","2","01","12","12","04","PA","2","06","1FM5K8AR1HG","T4W"
"","51","N","2020011804","3","1","","2","05","Y","GMC","2016","01","1","","1","00","N","999","0","","2","01","02","01","03","PA","2","01","1GTG6CE36G1","TCW"
"","15","N","2020012417","3","1","","1","12","Y","FORD","2005","02","2","","1","00","N","020","0","","1","01","08","01","01","PA","1","06","1FMDU73K55U","T4W"
"","15","N","2020013212","2","1","","3","10","Y","JEEP","2010","01","1","","3","00","W","999","0","","2","01","07","17","06","PA","2","01","1J4BA6H19AL","T4W"
"","04","N","2020014323","3","1","","3","12","Y","TOYT","2017","01","1","","4","00","S","999","0","","1","01","01","16","12","PA","1","01","2T1BURHE7HC","P4D"
"","04","N","2020012130","3","2","","5","08","Y","CHEV","2015","","0","","3","00","U","000","0","","2","02","05","06","01","PA","2","01","1G1PC5SB2F7","P4D"
"","15","N","2020011755","3","1","","1","12","Y","DODG","2013","02","1","","1","00","N","999","0","","1","01","07","01","01","PA","1","06","1C4RDJAGXDC","T4W"
"","15","N","2020004340","3","1","","1","02","Y","CHEV","2012","01","1","","1","00","N","999","0","","1","01","09","01","03","PA","1","06","2GNFLEEK8C6","T4W"
"","03","N","2020014978","3","1","","2","02","Y","MNNI","2013","01","1","","1","00","E","025","0","","1","01","02","01","01","PA","1","01","WMWSS1C56DW","P2H"
"","04","N","2020012167","3","1","","3","06","Y","TOYT","2012","01","1","","1","00","S","000","0","","2","01","01","03","01","PA","2","01","2T1BU4EE0CC","P4D"
"","15","N","2020013212","3","1","","2","11","Y","JEEP","2008","01","1","","4","00","E","035","0","","1","01","05","16","06","PA","1","01","1J4GA59108L","T4W"
"","04","N","2020026479","2","1","","3","01","Y","BUIC","2014","01","1","","3","00","S","035","0","","2","01","01","17","01","PA","1","01","1G4PR5SK7E4","P4D"
"","04","N","2020017079","3","1","","1","11","Y","CHEV","2014","01","1","","1","00","W","999","0","","2","01","05","13","07","PA","2","01","1G1PB5SG5E7","P4D"
"","04","N","2020021826","2","1","","1","12","Y","HOND","2012","02","1","","4","00","N","999","0","","1","01","05","15","13","PA","1","01","19XFB2F53CE","P4D"
"","41","N","2020022874","2","1","","1","12","Y","FORD","2010","01","1","","1","46","E","000","0","","3","01","03","03","06","PA","2","07","1FTNE2EW2AD","TCG"
"","15","N","2020022704","3","1","","1","11","Y","GMC","2011","01","1","","4","00","E","025","","","1","01","05","15","01","PA","1","06","2CTALUECXB6","T4W"
"","02","N","2020021901","3","3","","1","12","U","HOND","2005","01","1","","1","00","S","030","0","","1","01","99","01","03","PA","1","01","1HGEM22135L","PCP"
"","04","N","2020022217","3","1","","1","11","Y","TOYT","2010","01","1","","3","00","S","040","0","","2","01","07","17","03","PA","2","01","4T1BK3DB7AU","P4D"
"","04","N","2020023540","3","1","","3","12","Y","NISS","2005","01","1","","1","00","S","045","0","","1","01","05","01","03","PA","1","01","1N4AL11D15N","P4D"
"","06","N","2020022083","1","2","","2","07","Y","AUDI","2013","","0","","1","00","","000","0","","2","02","05","06","01","PA","2","01","WAUDFAFM0DA","PSW"
"","04","N","2020022755","2","1","","5","06","Y","CHRY","2016","01","1","","4","00","N","000","0","","2","01","02","03","01","PA","2","01","1C3CCCAB7GN","P4D"
"","73","Y","2020021321","1","1","","2","07","Y","MACK","2015","02","1","","1","00","N","000","0","","2","01","01","03","01","PA","2","05","1M2AU02C4FM","TTB"
"","15","N","2020017079","2","1","","1","12","Y","FORD","2012","01","2","","1","00","W","999","0","","1","01","07","01","06","PA","1","06","2FMDK4GC3CB","T4W"
"","15","N","2020022704","2","1","","1","05","Y","CHEV","2016","02","1","","4","00","E","000","","","2","01","12","03","01","PA","2","06","3GNCJPSB5GL","T4W"
"","15","N","2020021540","3","1","","2","06","Y","TOYT","2010","02","1","","1","00","W","000","0","","2","01","05","03","03","PA","2","06","JTMBF4DV8A5","T4W"
"","04","N","2020024940","2","1","","4","11","Y","VOLK","2016","01","1","","1","00","S","999","0","","1","01","05","01","03","PA","1","01","1VWAT7A36GC","P4D"
"","05","N","2020023481","1","2","","1","03","Y","NISS","2009","","0","","1","00","E","000","0","","2","02","05","06","01","PA","2","01","3N1BC13E49L","P4H"
"","15","N","2020019649","3","1","","1","12","Y","DODG","2013","02","1","","1","00","N","015","0","","1","01","07","01","01","PA","1","06","1C4RDJAG4DC","T4W"
"","15","N","2020021231","1","1","","1","09","Y","HOND","2016","01","1","","1","00","N","030","0","","2","01","05","01","01","PA","2","01","5FNYF6H57GB","T4W"
"","51","N","2020017369","3","3","","2","11","Y","FORD","2015","01","1","","1","00","E","999","0","","1","01","05","01","06","PA","1","05","1FTFW1EG5FF","TCW"
"","69","N","2020016995","3","2","","1","07","Y","DODG","2018","","0","","1","00","","000","0","","2","02","05","06","01","PA","3","06","3C4PDCAB1JT","T"
"","51","N","2020017618","3","1","","1","01","Y","NISS","2016","02","1","","3","00","W","999","0","","1","01","03","17","01","MD","0","04","1N6AD0CW2GN","T4C"
"","04","N","2020011282","3","1","","1","12","Y","FORD","2010","02","1","","1","00","S","020","0","","1","01","05","18","09","PA","1","01","3FAHP0HG2AR","P4D"
"","15","N","2020019388","1","1","","1","12","Y","SUBA","2016","01","1","","1","00","S","999","0","","1","01","99","01","01","PA","1","06","JF2GPABC4G8","T4W"
"","15","N","2020008794","3","1","","1","00","Y","FORD","2014","01","1","","1","00","W","999","0","","1","01","07","01","01","PA","0","01","1FMCU9GX7EU","T4W"
"","05","N","2020010159","2","1","","1","03","Y","FORD","2014","01","1","","1","00","S","999","0","","1","01","02","12","04","PA","2","01","1FADP3K23EL","P4H"
"","15","N","2020017395","9","1","","5","12","Y","JEEP","2016","02","1","","1","00","N","999","0","","1","01","12","01","01","PA","1","06","1C4NJRFB9GD","T4W"
"","04","N","2020000848","2","1","","1","12","Y","VOLK","2010","01","2","","1","00","E","000","0","","1","01","05","03","01","PA","2","01","WVWMN7AN1AE","P4D"
"","15","N","2020018240","1","1","","4","06","Y","GMC","2017","01","1","","1","00","S","000","0","","3","01","05","03","01","PA","2","06","1GKKNULS7HZ","T4W"
"","04","N","2020018807","1","1","","1","12","Y","CHEV","2017","01","1","","1","00","S","999","0","","1","01","03","01","01","PA","1","01","1G1BF5SM5H7","P4D"
"","04","N","2020017876","3","1","","1","12","Y","ACUR","2004","02","1","","1","00","E","999","0","","1","01","03","01","03","PA","1","01","JH4CL96824C","P4D"
"","15","N","2020007772","2","1","","2","12","Y","JEEP","2016","01","2","","1","00","S","040","0","","1","01","05","01","03","PA","1","06","1C4RJFBG6GC","T4W"
"","04","N","2020014962","3","1","","1","12","Y","HOND","2007","01","1","","1","00","W","999","","","1","01","07","18","06","PA","1","01","1HGFA16887L","P4D"
"","15","N","2020016897","2","1","","1","11","Y","SUBA","2015","01","1","","1","00","E","999","0","","1","01","04","15","01","PA","1","06","JF2SJADC2FH","T4W"
"","","","2020009218","","","","","","","","","","1","","","","","","","","1","31","","","","","2","","",""
"","15","N","2020011703","3","1","","3","02","Y","DODG","2007","01","1","","3","00","W","035","","","1","01","07","17","01","PA","1","06","1D8GU58KX7W","T4W"
"","69","N","2020018158","2","1","","1","02","Y","HOND","2018","01","2","","1","00","W","999","0","","1","01","99","01","06","PA","2","01","2HKRW2H90JH","T"
"","69","N","2020017468","1","1","","1","06","Y","JEEP","2018","01","1","","1","00","N","000","","","3","01","05","03","01","PA","2","06","1C4PJMCB1JD","T"
"","04","N","2020010339","3","1","","3","12","Y","CHEV","2017","01","1","","1","00","N","035","0","","1","01","05","01","01","PA","1","01","1G1105S36HU","P4D"
"","75","Y","2020016685","3","1","","4","04","Y","KW","2017","01","1","","1","21","S","010","1","","1","01","05","01","01","OK","2","05","1XKWD49X1HR","TTR"
"","04","N","2020019133","3","1","","1","12","Y","HOND","2000","02","1","","4","00","S","035","0","","1","01","08","16","11","PA","1","01","1HGEJ8648YL","P4D"
"","04","N","2020015408","1","1","","3","11","Y","KIA","2015","01","1","","1","00","W","010","0","","1","01","07","01","08","PA","1","01","KNAFX4A67F5","P4D"
"","04","N","2020024088","3","1","","2","08","Y","LINC","2000","01","1","","1","00","N","999","0","","1","01","03","10","01","PA","2","01","1LNHM87AXYY","P4D"
"","03","N","2020014386","3","1","","1","11","Y","MNNI","2016","01","1","","1","00","W","999","0","","1","01","01","12","04","PA","1","01","WMWXP5C51G3","P2H"
"","15","N","2020022408","3","1","","1","06","Y","CHEV","2016","01","1","","1","00","E","000","0","","2","01","01","03","01","TX","2","01","3GNCJNSB3GL","T4W"
"","04","N","2020014337","1","1","","1","03","Y","PONT","2010","01","1","","1","00","E","999","0","","2","01","03","01","01","PA","1","01","1G2ZA5EB8A4","P4D"
"","04","N","2020023953","3","1","","1","01","Y","DODG","2014","01","1","","1","00","W","999","0","","2","01","05","01","01","PA","2","01","1C3CDFBB9ED","P4D"
"","04","N","2020025059","3","1","","1","06","Y","KIA","2005","01","1","","1","00","S","999","0","","2","01","03","01","03","PA","2","01","KNAFE122655","P4D"
"","04","N","2020016855","3","1","","3","01","Y","VOLK","2008","02","1","","1","00","S","999","0","","2","01","03","01","03","PA","2","01","WVWAK73C48P","P4D"
"","04","N","2020011004","3","2","","2","08","Y","CHEV","2008","","0","","1","00","","000","0","","2","02","07","06","11","PA","2","01","2G1WD58C881","P4D"
"","","","2020024245","","","","","","","","","","1","","","","","","","","2","32","","","","","2","","",""
"","","","2020014694","","","","","","","","","","1","","","","","","","","2","32","","","","","2","","",""
"","51","N","2020025286","1","2","","1","12","Y","DODG","2003","","0","","1","00","","000","0","","5","02","07","06","11","PA","2","04","1D7HU16NX3J","TPK"
"","69","N","2020022608","1","1","","3","10","Y","CHEV","2018","02","1","","1","00","W","999","0","","2","01","03","01","01","PA","2","04","1GC2KYEG2JZ","T"
"","51","N","2020011802","2","2","","3","11","Y","RAM","2014","","0","","1","00","","000","0","","2","02","03","06","09","PA","2","04","1C6RR7TT5ES","TCW"
"","15","N","2020019849","3","1","","1","01","Y","KIA","2011","01","2","","4","00","E","999","0","","2","01","07","16","03","PA","2","01","5XYKTDA21BG","T4W"
"","98","N","2020024599","1","4","","1","11","","","","99","1","","1","00","N","999","","","1","05","03","12","98","","1","98","",""
"","15","N","2020015211","3","1","","1","11","Y","CHEV","2015","01","1","","4","00","W","030","","","1","01","02","16","13","PA","1","06","2GNFLFEK3F6","T4W"
"","75","Y","2020025401","1","1","","1","07","Y","STRG","2007","02","1","","1","00","N","055","0","","2","01","08","01","01","PA","2","05","2FZHAZCV97A","TTR"
"","02","N","2020015853","2","2","","1","03","Y","HOND","2016","","0","","1","00","","000","0","","2","02","03","06","98","PA","2","01","1HGCT1B72GA","PCP"
"","15","N","2020019849","2","1","","1","07","N","MAZD","2005","02","2","","4","00","S","999","0","","1","01","07","18","09","PA","1","01","4F2YZ02Z85K","T4W"
"","04","N","2020015134","2","1","","1","12","Y","CHRY","2013","02","1","","1","00","S","025","0","","1","01","07","07","98","PA","1","01","1C3CCBCG0DN","P4D"
"","69","N","2020024507","2","1","","3","12","Y","JEEP","2018","01","1","","1","00","N","035","0","","1","01","05","01","01","WI","1","06","1C4PJMDB8JD","T"
"","51","N","2020011844","1","1","","3","04","Y","DODG","2011","02","1","","1","00","S","999","0","","2","01","03","01","03","PA","2","01","1D7RW2BK2BS","T4C"
"","04","N","2020012187","2","1","","2","12","Y","CHEV","2016","01","1","","1","00","E","999","0","","1","01","03","10","02","PA","1","01","1G1BE5SM3G7","P4D"
"","41","N","2020024646","3","1","","1","10","Y","FORD","2006","02","1","","1","46","N","040","0","","2","01","03","01","01","PA","2","07","1FTSE34L96H","TCG"
"","04","N","2020024658","3","1","","3","11","Y","TOYT","2017","01","1","","1","00","E","999","0","","1","01","07","12","07","PA","2","01","2T1BURHEXHC","P4D"
"","04","N","2020025589","3","1","","2","07","Y","HOND","2017","02","2","","1","00","N","040","0","","1","01","05","01","13","DE","2","01","2HGFC1F35HH","P4D"
"","69","N","2020026990","2","1","","1","11","Y","JEEP","2018","01","1","","1","00","S","999","0","","2","01","10","01","01","PA","1","06","1C4AJWAG8JL","T"
"","02","N","2020027971","3","1","","4","01","Y","HOND","2017","01","1","","1","00","W","015","0","","1","01","02","12","01","PA","1","01","1HGCT1B73HA","PCP"
"","51","Y","2020022887","1","1","","2","10","Y","FRHT","2014","02","1","","1","99","W","999","0","","2","01","03","01","01","MD","2","05","1FVHG3DV1EH","TCC"
"","04","N","2020027855","2","1","","1","01","Y","CHEV","2014","02","1","","1","00","N","999","0","","1","01","01","12","05","PA","1","01","1G11C5SL5EU","P4D"
"","04","N","2020024945","2","1","","1","03","Y","CHEV","2002","02","1","","1","00","E","999","0","","2","01","12","01","01","PA","2","01","2G1WF55E329","P4D"
"","04","N","2020023305","3","1","","1","12","Y","HYUN","2011","02","1","","1","00","W","999","0","","2","01","12","12","04","PA","2","01","5NPEC4AC0BH","P4D"
"","04","N","2020028263","3","1","","1","01","Y","CHEV","2013","01","1","","1","00","W","999","0","","2","01","05","01","01","PA","2","01","1G1JA5SGXD4","P4D"
"","","","2020025869","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2020024923","3","1","","1","12","Y","CHEV","2017","01","1","","1","00","S","025","0","","2","01","07","02","01","PA","2","01","1G1JD5SG6H4","P4D"
"","04","N","2020025592","1","1","","1","02","Y","ACUR","2005","01","1","","1","00","N","999","0","","1","01","05","01","01","PA","1","01","JH4KB16575C","P4D"
"","19","N","2020024202","","","","","00","","","","","0","","4","99","","","0","","1","51","99","12","01","","0","06","",""
"","15","N","2020009607","3","1","","1","12","Y","MERZ","2002","02","1","","1","00","N","055","0","","2","01","01","01","03","PA","1","01","4JGAB75E92A","T4W"
"","04","N","2020028829","3","1","","1","12","Y","SUBA","2014","01","1","","3","00","N","035","0","","1","01","01","17","01","PA","1","01","JF1GV7F62EG","P4D"
"","51","N","2020025806","1","1","","1","06","Y","CHEV","2011","01","1","","1","00","E","000","0","","2","01","01","03","01","PA","2","01","3GCPKSE38BG","TCW"
"","04","N","2020021629","2","2","","1","07","Y","LEXS","2011","","0","","1","00","","000","0","","2","02","05","06","11","PA","2","01","JTHCL5EF6B5","P4D"
"","09","N","2020028777","3","1","","2","01","Y","HYUN","2019","02","1","","1","00","E","060","","","2","01","05","01","03","PA","3","01","5NPE34AB9KH","P"
"","04","N","2020028820","3","1","","1","12","N","HYUN","2007","01","1","","1","00","N","025","0","","2","01","12","01","06","PA","2","01","5NPEU46F47H","P4D"
"","04","N","2020026581","3","1","","2","02","U","KIA","2015","01","1","","1","00","U","999","0","","2","01","03","01","06","PA","2","01","5XXGM4A73FG","P4D"
"","15","N","2020028755","1","1","","1","09","Y","VOLK","2014","01","1","","1","00","S","050","","","2","01","05","01","01","PA","2","06","WVGBV3AX6EW","T4W"
"","15","N","2020015441","1","1","","2","11","Y","CHEV","2016","02","3","","1","00","N","999","0","","1","01","03","01","06","PA","1","06","KL7CJNSB6GB","T4W"
"","04","N","2020029747","9","3","","1","12","U","TOYT","1997","99","1","","1","00","W","999","0","","1","01","08","12","04","PA","1","01","2T1BB02E8VC","P4D"
"","69","N","2020024865","3","1","","3","11","Y","FORD","2019","01","1","","1","00","E","025","0","","2","01","07","01","01","PA","2","04","1FT7X2B69KE","T"
"","04","N","2020029336","3","1","","1","12","Y","MAZD","2015","02","2","","1","00","W","030","","","1","01","03","01","03","PA","1","01","3MZBM1U70FM","P4D"
"","04","N","2020029597","3","1","","1","11","Y","CHEV","2014","01","1","","1","00","S","999","0","","2","01","05","12","04","PA","2","01","1G1PC5SB5E7","P4D"
"","51","N","2020028251","1","1","","1","03","Y","CHEV","1998","02","2","","1","00","N","999","0","","1","01","02","01","01","PA","2","04","1GCCS1442WK","TPK"
"","04","N","2020027731","1","1","","1","02","Y","SUBA","2017","01","2","","1","00","W","010","0","","1","01","01","12","04","PA","2","01","JF1VA1B62H9","P4D"
"","15","N","2020012752","3","1","","1","01","Y","KIA","2012","01","1","","1","00","S","999","0","","2","01","07","12","04","PA","2","06","KNDPBCA26C7","T4W"
"","04","N","2020012337","3","1","","1","01","Y","HOND","2002","02","1","","1","00","N","035","0","","1","01","07","01","03","SD","1","01","1HGCG16552A","P4D"
"","04","N","2020012420","3","1","","3","01","Y","MAZD","2011","01","1","","1","00","N","999","0","","1","01","04","01","01","PA","1","01","JM1BL1UG2B1","P4D"
"","04","N","2020011425","3","1","","1","09","Y","NISS","2014","01","1","","3","00","W","999","0","","1","01","07","12","01","PA","2","01","1N4AL3AP2EC","P4D"
"","51","N","2020012369","3","1","","1","01","U","FORD","2003","01","1","","1","00","W","050","0","","1","01","07","01","01","PA","0","04","1FTYR10D53P","TPK"
"","15","N","2020012960","0","1","","2","01","Y","FORD","2013","01","1","","3","00","W","999","0","","1","01","07","17","01","PA","1","06","1FMCU0HX5DU","T4W"
"","51","N","2020012965","1","1","","1","05","Y","FORD","2013","01","1","","1","00","S","010","0","","2","01","01","02","01","OH","2","04","1FTFW1ET7DF","TCW"
"","04","N","2020002397","3","1","","1","11","Y","CHEV","2005","01","1","","1","00","E","999","","","1","01","07","04","09","PA","1","01","1G1AK52F557","P4D"
"","04","N","2020015783","3","1","","1","09","Y","HOND","2008","01","1","","1","00","E","005","0","","1","01","07","12","98","PA","2","01","JHMFA36268S","P4D"
"","04","N","2020011004","3","1","","2","02","Y","CHEV","2015","01","1","","1","00","S","030","0","","1","01","05","01","01","PA","1","01","1G1PC5SB5F7","P4D"
"","04","N","2020003316","3","1","","1","01","Y","BUIC","2001","99","1","","1","00","E","999","0","","1","01","07","01","01","PA","1","01","1G4HR54K31U","P4D"
"","15","N","2020013635","0","1","","1","06","U","NISS","2013","98","1","","1","00","N","999","0","","2","01","01","14","98","PA","1","01","JN8AS5MV3DW","T4W"
"","15","N","2020013037","3","1","","3","11","Y","HYUN","2006","02","1","","4","00","S","055","","","1","01","07","16","01","PA","1","06","KM8SC73E66U","T4W"
"","15","N","2020011864","0","1","","1","11","Y","FORD","2010","01","1","","1","00","W","999","0","","2","01","01","01","01","GA","2","01","1FMCU0D79AK","T4W"
"","05","N","2020012461","3","1","","1","01","Y","NISS","2014","02","1","","1","00","S","035","0","","1","01","02","01","01","PA","1","01","3N1CE2CP9EL","P4H"
"","05","N","2020012444","3","1","","1","12","Y","MITS","2014","01","1","","3","00","E","999","0","","1","01","05","17","01","PA","1","01","ML32A3HJ5EH","P4H"
"","04","N","2020012414","3","1","","1","12","Y","CHEV","2007","02","1","","3","00","W","999","0","","1","01","02","17","01","PA","1","01","1G1AL55F977","P4D"
"","04","N","2020012868","0","1","","1","12","Y","DODG","1996","01","2","","1","00","S","010","0","","1","01","02","01","01","PA","1","01","2B3HD46T4TH","P4D"
"","15","N","2020011481","1","1","","1","06","Y","SUBA","2011","02","1","","4","00","W","999","0","","2","01","04","16","01","PA","2","01","4S4BRBAC4B3","T4W"
"","03","N","2020010506","3","1","","4","11","Y","FORD","2007","01","1","","1","00","S","045","0","","1","01","02","01","03","PA","1","01","1FAHP31N17W","P2H"
"","69","N","2020002409","1","1","","1","06","Y","NISS","2019","03","1","","1","00","N","999","0","","3","01","03","01","01","NY","2","04","1N6AD0EV8KN","T"
"","09","N","2020014437","2","1","","1","12","Y","NISS","2017","02","1","","4","00","E","999","0","","1","01","03","16","01","PA","1","01","3N1AB7AP3HY","P"
"","51","N","2020013678","3","1","","1","11","Y","FORD","2011","01","1","","1","00","W","025","","","2","01","07","01","01","PA","2","04","1FTEX1EM9BF","T4C"
"","69","N","2020012235","1","1","","1","05","Y","SUBA","2019","01","6","","1","00","S","999","0","","1","01","09","15","04","PA","1","06","4S4WMAMD1K3","T"
"","04","N","2020024119","2","1","","1","12","Y","STRN","2007","02","1","","1","00","W","999","0","","2","01","07","01","06","PA","2","01","1G8ZS57N77F","P4D"
"","05","N","2020023983","3","1","","1","11","Y","NISS","2015","01","1","","1","00","E","025","0","","2","01","01","01","01","PA","2","01","3N1CE2CPXFL","P4H"
"","15","N","2020019315","3","1","","3","11","Y","KIA","2011","01","1","","1","00","S","040","0","","2","01","07","01","01","PA","1","06","5XYKWDA24BG","T4W"
"","15","N","2020023371","3","1","","1","02","Y","BUIC","2015","01","2","","1","00","E","025","0","","1","01","12","01","01","PA","2","06","5GAKVBKD7FJ","T4W"
"","15","N","2020020955","1","1","","1","06","Y","SUBA","2012","01","3","","1","00","S","000","0","","2","01","01","03","01","PA","2","01","JF2SHABCXCH","T4W"
"","04","N","2020017353","3","1","","1","12","Y","PONT","2003","01","1","","3","00","S","999","0","","1","01","03","17","11","PA","1","01","1G2NF52F53C","P4D"
"","51","N","2020021975","2","1","","1","11","Y","FORD","2009","01","1","","1","00","S","010","0","","1","01","03","12","03","PA","2","01","1FTRF14W19K","TPK"
"","04","N","2020016816","3","1","","1","12","Y","NISS","2015","01","1","","1","00","S","035","0","","2","01","07","01","01","PA","1","01","3N1AB7AP7FY","P4D"
"","51","N","2020023547","3","1","","1","02","Y","TOYT","2017","01","2","","1","00","S","025","","","2","01","02","01","01","PA","2","04","3TMDZ5BNXHM","TCW"
"","09","N","2020020657","3","1","","1","11","Y","KIA","2018","01","1","","1","00","S","999","0","","2","01","05","10","02","PA","1","01","3KPFL4A70JE","P"
"","04","N","2020023982","3","1","","2","12","Y","HYUN","2013","02","1","","1","00","S","025","0","","1","01","12","01","01","PA","1","01","5NPEC4AC3DH","P4D"
"","04","N","2020021293","2","1","","1","01","Y","HYUN","2009","01","1","","1","00","E","999","0","","1","01","08","01","01","PA","1","01","KMHDU46D09U","P4D"
"","15","N","2020023073","3","1","","1","10","Y","NISS","2001","01","1","","1","00","N","999","","","2","01","08","12","06","PA","2","06","5N1ED28Y21C","T4W"
"","69","N","2020023678","1","1","","1","06","Y","HOND","2017","01","2","","1","00","E","999","0","","2","01","03","02","01","PA","2","06","2HKRW2H59HH","T"
"","09","N","2020025260","3","1","","1","04","Y","HYUN","2018","01","1","","1","00","W","999","0","","1","01","05","12","07","PA","2","01","KMHD84LF0JU","P"
"","05","N","2020024419","","","","","00","","","","","0","","","","","","0","","3","51","","","","","0","","","P4H"
"","04","N","2020022181","2","1","","1","12","Y","TOYT","2015","01","1","","1","00","S","999","0","","1","01","07","01","01","PA","1","01","2T1BURHE5FC","P4D"
"","04","N","2020022291","1","1","","3","06","Y","VOLK","2015","02","3","","1","00","S","005","0","","2","01","01","01","01","PA","2","01","3VW2K7AJXFM","P4D"
"","15","N","2020017120","1","1","","3","06","Y","DODG","2017","01","1","","1","00","S","999","0","","2","01","02","02","01","PA","2","06","1C4RDJAG4HC","T4W"
"","15","N","2020017900","3","1","","1","12","Y","NISS","2015","01","1","","1","00","E","999","0","","1","01","12","01","01","PA","1","06","5N1AT2MV5FC","T4W"
"","15","N","2020016123","3","1","","1","12","Y","MAZD","2016","01","1","","1","00","W","999","0","","3","01","01","01","01","PA","1","06","JM3KE4CY9G0","T4W"
"","04","N","2020011494","3","1","","1","12","Y","FORD","2011","01","1","","4","00","N","050","0","","1","01","01","16","03","PA","1","01","1FAHP3FN1BW","P4D"
"","04","N","2020014428","3","1","","1","12","Y","HOND","2005","02","1","","1","00","N","999","0","","1","01","08","12","01","PA","1","01","1HGCM56865A","P4D"
"","15","N","2020016685","2","2","","1","03","","LEXS","2015","","0","","","00","","000","","","3","02","05","06","09","PA","0","06","2T2BK1BA6FC","T4W"
"","40","N","2020009187","1","2","","3","01","U","DODG","2001","","0","","1","49","","000","0","","3","02","03","06","01","PA","2","07","2B5WB35Y31K","TSV"
"","40","N","2020016715","2","2","","1","07","Y","CHRY","2017","","0","","1","00","","000","0","","2","02","03","06","01","PA","1","06","2C4RC1DG0HR","TSV"
"","04","N","2020010982","3","1","","1","12","Y","HOND","2015","01","1","","1","00","W","999","0","","3","01","05","01","06","PA","2","01","2HGFB2F51FH","P4D"
"","04","N","2020017982","3","1","","1","12","Y","CHEV","2017","01","1","","1","00","W","060","0","","1","01","01","01","06","PA","1","01","1G1ZB5STXHF","P4D"
"","04","N","2020018068","3","3","","1","02","Y","TOYT","2002","02","1","","1","00","W","999","0","","1","01","05","01","01","PA","1","01","4T1BE32K92U","P4D"
"","69","N","2020017982","2","9","","1","06","Y","TOYT","2018","01","1","","1","00","W","055","","","3","01","07","01","06","PA","2","06","JTMRFREV9JJ","T"
"","69","N","2020010691","3","1","","3","11","Y","NISS","2018","01","1","","1","00","E","045","","","1","01","05","01","03","PA","1","06","5N1DR2MM4JC","T"
